progress,duration_in_seconds,finished,response_id,q4_1_1,q4_1_2,q4_1_3,q4_2_1,q4_2_2,q4_2_3,q4_3_1,q4_3_2,q4_3_3,q4_4_1,q4_4_2,q4_4_3,q4_5_1,q4_5_2,q4_5_3,q4_6_1,q4_6_2,q4_6_3,q4_7_1,q4_7_2,q4_7_3,q4_8_1,q4_8_2,q4_8_3,q4_9_1,q4_9_2,q4_9_3,q4_10_1,q4_10_2,q4_10_3,q4_11_1,q4_11_2,q4_11_3,q6,q7,q8,q9,q102_1,q102_2,q102_3,q102_4,q102_5,q15_1,q15_2,q15_3,q15_4,q15_5,q62_1,q25_1,q25_2,q25_3,q25_4,q25_5,q25_6,q17,q18,q20,q19,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q24,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q28_7,q28_8,q28_9,q28_10,q28_11,q63_1,q63_2,q63_3,q104_1,q104_2,q104_3,q104_4,q68_2,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q70,q71,q72,q73,q74_1,q74_2,q74_3,q74_4,q74_5,q74_6,q29,q30,q31,q110,fire_rare,fire_privilege,fire_angry,fire_fear,q112,q35,q36,q37,q38,q40,q41,q42,q43,q46,q47,q114_1,q114_2,q114_3,q114_4,q114_5,q114_6,q114_7,q114_8,q114_9,q48,q49_1,q49_2,q49_3,q50_1,q50_2,q50_3,dem101,dem,q109,politcs,q51_1,q51_2,q51_3,q51_4,q51_5,q51_6,q51_7,q51_8,q51_8_text,q52,q52_5_text,q53,q54,q113_first_click,q113_last_click,q113_page_submit,q113_click_count,q55,q56_1,q56_2,q56_3,q56_4,q56_4_text,q78_1,q78_7,q78_2,q78_3,q78_4,q78_6,q78_6_text,q58_1,q58_2,respondent_id,block,attn_q9_pass,attn_q17_pass,attn_q1114_pass,attn_pass_count,duration_sec,d_black_afam_abc,d_native_ind_abc,d_asianam_abc,d_latino_his_abc,d_whiteam_abc,d_mideastam_abc,d_incwomen_abc,d_collegewom_abc,d_enviro_abc,d_feminists_abc,d_proabort_choice_abc,d_abortprov_abc,d_welfare_tanf_abc,d_fstamps_snap_abc,d_unions_abc,d_medicaid_abc,d_medicare_abc,d_unemployed_abc,d_police_abc,d_poorfam_abc,d_wealthy_abc,d_teachers_abc,d_sci_experts_abc,d_child_abc,d_crim_abc,d_incppl_pris_abc,d_homeless_abc,d_immigrants_abc,d_unauth_undoc_abc,d_gunowners_abc,d_voters_abc,d_lgbt_abc,d_trans_abc,d_transkids_abc,d_gunmans_abc,d_ice_abc,d_socmed_abc,d_nra_abc,d_bigbank_abc,d_bigcorp_abc,d_uni_abc,d_comcoll_abc,d_noncit_parent_a,d_incparents_a,d_hsteen_a,d_athiest_a,d_cath_a,d_evan_a,d_jews_a,d_pal_a,d_muslim_a,d_blackwom_a,d_blackmen_a,d_lds_a,d_longcov_a,d_exon_a,d_weed_a,d_opioid_a,d_whitecol_a,d_tech_a,d_smokers_a,d_genx_a,d_boomer_a,d_mill_a,d_genz_a,d_metoo_b,d_christnat_b,d_ruralam_b,d_urbanam_b,d_suburbam_b,d_billion_b,d_blm_b,d_maga_b,d_progs_b,d_soc_b,d_proudboys_b,d_attnys_b,d_military_b,d_vets_b,d_solds_b,d_essentials_b,d_nurses_b,d_drs_b,d_dems_b,d_reps_b,d_media_b,d_bluecol_c,d_working_c,d_midclass_c,d_migrantwork_c,d_smallbiz_c,d_taxpayers_c,d_elderly_c,d_moms_c,d_retires_c,d_sexoffenders_c,d_sexhar_vict_c,d_sexharrasser_c,d_formerlyinc_c,d_homeown_c,d_regufee_c,d_gunvi_vict_c,d_polbrut_vict_c,d_unins_c,d_mentill_c,d_aids_c,d_gay_c,d_lesbians_c,desor,impact,contact_pattern,penalpoint,penalpoint_ord,q25_1_ord,prisonpen_1,prisonpen_5,prisonpen,q25_2_ord,q25_3_ord,q25_4_ord,q25_6_ord,q23_2_ord,q23_7_ord,q23_2_rev,q23_7_rev,q25_2_rev,q25_3_rev,q25_4_rev,q25_6_rev,prisonhelp,variancehelp,sdhelp,Black,Hispanic,White,OtherRace,Republican,Democrat,fiscal_ideology,social_ideology,trans_id,gender,desor_z,desor_core,desor_core_z,desor_ext,desor_ext_z,incarc,knowincarc,noincarc,vict
100,927,1,R_3sWJ3A4PwXQrGHK,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,9,9,10,10,10,5,3,1,1,1,1,2,Purple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPe65188a4e8458b11,A,TRUE,TRUE,TRUE,3,927,80,90,80,90,50,80,80,90,80,90,100,90,90,90,50,100,80,70,80,90,20,90,100,100,50,80,80,80,70,40,90,80,90,100,40,50,40,100,30,30,60,100,90,70,90,80,50,30,100,90,80,90,80,50,70,100,50,90,80,50,40,50,70,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,1,010010,3,Rehab (3),Oppose,3,1,2,Strongly favor,Strongly favor,Strongly favor,Favor,NA,NA,NA,NA,4,4,4,3,3.75,0.25,0.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.903070751198997,83.33333333333333,0.8637146695555653,84,0.8998152632827999,0,1,1,0
100,2598,1,R_7p6kv4bnikRWRLT,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,NA,NA,NA,4,1,1,1,2,3,7,10,10,10,10,5,2,1,1,1,3,1,Purple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP3345f4d76823c790,C,TRUE,TRUE,TRUE,3,2598,21,0,100,100,15,26,100,100,100,0,100,100,100,100,100,100,100,100,0,100,2,100,100,100,0,0,100,100,0,8,100,100,100,100,0,0,100,1,5,0,100,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,88,0,100,89,100,100,100,0,100,0,23,0,87,100,7,100,100,0,22,100,90.9090909090909,1,100100,3,Rehab (3),Favor,2,3,2.5,Strongly favor,Strongly favor,Strongly favor,Strongly favor,NA,NA,NA,NA,4,4,4,4,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1.262659279943899,88.88888888888889,1.153034149677355,90.9090909090909,1.2593022003890508,1,0,1,1
100,1594,1,R_3ygFX2KnbPbHnoJ,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,1,9,9,9,9,9,6,1,4,3,1,4,1,purple,1,1,1,2,3,2,2,4,2,2,1,1,1,1,1,1,1,1,4,4,4,1,1,4,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,6,6,7,7,4,1,1,1,1,1,1,1,3,1,1,3,3,4,4,4,4,4,4,1,1,3,3,4,2,1,4,NA,2,2,2,1,3,2,2,2,3,3,4,4,4,6,6,6,4,4,6,1,1,0,0,1,0,0,3,NA,NA,3,1,0,0,0,0,0,0,0,-99,1,-99,1,3,2.423,4.281,7.057,2,2,1,0,0,0,-99,1,0,0,0,0,0,-99,398,140,iP5d977ff8be457288,C,TRUE,TRUE,TRUE,3,1594,93,82,71,80,95,57,76,95,91,80,4,14,73,84,68,81,65,87,68,96,57,88,77,100,0,14,92,88,0,15,82,0,0,21,0,62,59,79,35,35,93,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,69,83,77,73,68,100,93,77,0,100,0,22,70,78,89,92,82,62,25,0,0,73.63636363636364,0,001001,2,Rehab (2),Strongly favor,1,4,2.5,Strongly oppose,Oppose,Strongly favor,Strongly favor,Favor,Favor,2,2,1,2,4,4,2.5,1.7666666666666666,1.3291601358251257,0,0,1,0,0,0,3,3,0,0,0.36368795808164417,74,0.37765794295095906,73.63636363636364,0.3605848576234235,0,0,1,0
100,1720,1,R_1EootkvL59U30up,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,4,1,2,1,1,2,10,7,10,9,9,3,1,4,1,1,2,2,purple,3,2,2,3,3,5,1,1,2,1,1,2,2,1,1,3,1,3,4,3,4,2,4,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,5,7,2,1,2,2,3,2,2,1,3,1,2,1,1,3,5,4,4,5,2,1,1,1,3,2,3,3,2,2,3,NA,1,3,2,4,2,2,3,3,2,1,4,4,4,6,6,6,5,4,6,3,0,0,1,1,0,0,1,NA,2,4,1,0,0,0,0,0,0,0,-99,1,-99,2,3,1.866,4.075,5.758,2,2,0,1,0,0,-99,1,0,0,0,0,0,-99,1924,1954,iP3e3eb3d48371f5c4,A,TRUE,TRUE,TRUE,3,1720,70,100,70,60,80,50,50,90,60,30,20,20,60,70,80,70,80,90,100,90,30,100,80,100,10,40,80,50,20,80,80,60,30,50,70,100,10,80,40,30,90,80,70,70,80,30,50,40,70,30,40,60,60,50,90,80,40,30,70,70,50,90,70,70,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0,001001,5,Punish (5),Strongly favor,1,2,1.5,Strongly oppose,Strongly favor,Strongly favor,Favor,Oppose,Favor,1,2,1,4,4,3,2.5,1.3666666666666667,1.1690451944500122,0,0,1,0,1,0,4,5,0,1,0.07033942147396076,67.77777777777777,0.05362012521455437,68,0.06731919840516584,0,0,1,0
100,1787,1,R_7HY6taTcexXBTXK,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,NA,NA,NA,4,2,2,3,3,2,8,6,6,8,6,4,1,5,5,5,3,5,purple,3,3,3,3,3,3,3,1,3,3,2,3,3,2,1,2,3,2,3,1,1,4,4,5,2,3,3,1,3,1,2,3,2,2,2,2,1,3,1,7,7,7,7,1,3,1,3,4,4,1,3,1,3,3,3,3,4,4,1,1,1,1,2,3,3,3,3,4,3,4,NA,1,4,1,4,1,1,4,3,1,1,4,6,4,6,6,6,6,6,6,3,1,0,0,1,0,0,1,NA,2,5,1,0,0,0,0,0,0,0,-99,5,Orthodox Christian,NA,4,1.964,4.132,6.06,2,2,0,1,0,0,-99,1,0,0,0,0,0,-99,1861,1873,iP6ef30b6d435a2554,A,TRUE,TRUE,TRUE,3,1787,30,50,50,30,50,30,50,50,0,10,0,0,50,50,50,50,50,50,70,50,50,50,50,50,30,50,50,0,0,70,50,0,0,0,100,100,0,100,50,50,0,30,0,30,50,0,50,30,100,0,0,0,20,30,50,50,50,0,50,60,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,010010,4,Neutral (4),Strongly favor,1,3,2,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,NA,NA,5,5,5,5,5,1.0666666666666669,1.0327955589886444,0,0,1,0,1,0,5,5,0,1,-1.6471689460839265,38.888888888888886,-1.4508411714187512,35,-1.6497039354049543,0,1,1,0
100,1256,1,R_1dKVCdJqkdlbgm5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,2,2,2,2,2,7,7,9,8,7,2,1,2,3,3,4,5,purple,2,1,1,1,2,3,4,3,2,5,1,2,3,2,2,1,2,1,1,2,3,4,3,4,4,1,2,2,2,1,1,1,1,2,1,2,1,2,3,2,3,2,3,2,1,2,3,2,3,3,2,3,2,2,4,1,4,4,3,1,3,2,3,3,3,2,3,3,2,3,NA,2,2,3,2,2,2,1,3,4,4,6,4,5,6,6,6,5,6,6,1,0,1,0,1,0,0,3,NA,NA,2,0,0,0,0,0,0,1,0,-99,6,-99,2,1,1.37,2.638,3.877,2,2,0,1,0,0,-99,1,0,0,0,0,0,-99,1861,384,iP1a43aeddd3443c8e,C,TRUE,TRUE,TRUE,3,1256,55,61,76,63,51,65,34,62,60,44,81,100,40,47,60,44,62,46,58,60,16,100,69,61,32,33,48,56,43,64,57,100,68,59,19,13,0,11,31,30,60,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,54,76,59,68,64,64,69,62,8,68,5,60,63,55,86,85,58,64,63,74,100,51.63636363636363,0,001001,6,Punish (6),Strongly favor,1,4,2.5,Favor,Oppose,Oppose,Don't know,Oppose,Oppose,1,1,3,2,2,5,2.3333333333333335,1.3666666666666667,1.1690451944500122,0,1,0,0,0,0,2,2,0,1,-0.7813176202902811,49.55555555555556,-0.895347769584915,51.63636363636363,-0.7840972315833237,0,0,1,0
100,4863,1,R_78GlJPzeqmBGysb,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,2,1,1,8,8,10,10,10,3,2,5,3,2,5,5,Purple,3,3,3,2,3,5,2,3,1,2,3,3,1,1,3,3,3,1,3,5,3,5,5,4,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,4,2,1,5,2,3,3,2,2,2,3,2,1,1,2,2,2,4,3,3,3,3,4,2,3,2,3,2,1,4,NA,3,2,3,2,3,4,4,2,4,4,6,6,4,6,6,6,5,6,6,1,0,1,0,1,0,0,3,NA,NA,3,1,0,0,0,0,0,0,0,-99,6,-99,2,2,3.577,5.983,7.254,4,2,1,0,0,0,-99,1,0,0,0,0,0,-99,712,777,iPad09a4f7c9d73524,C,TRUE,TRUE,TRUE,3,4863,100,100,100,100,100,100,55,100,100,95,75,55,100,100,59,100,100,95,81,100,26,100,100,100,56,55,100,95,45,76,100,100,100,100,55,55,3,25,44,0,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,95,100,100,100,100,100,100,5,100,5,75,100,95,100,100,100,100,100,100,100,94.0909090909091,0,001001,5,Punish (5),Favor,2,NA,2,Don't know,Oppose,Favor,Don't know,Don't know,Don't know,NA,NA,5,2,3,5,3.75,1.5,1.224744871391589,0,0,1,0,0,0,2,2,0,0,1.4282592602869462,92.77777777777776,1.3555577857626075,94.0909090909091,1.4248553951090352,0,0,1,0
100,988,1,R_5cYcLIEexQzK0FV,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,9,10,10,10,10,7,2,1,1,1,3,1,purple,1,1,1,2,2,1,1,5,2,1,1,1,1,1,2,1,1,1,4,4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,7,1,4,1,1,1,4,4,2,1,1,1,1,1,1,4,4,4,4,3,2,3,3,4,1,1,4,NA,4,1,4,1,4,4,4,1,6,6,6,5,5,6,6,6,6,6,6,3,0,1,1,0,1,0,2,2,NA,1,1,0,0,0,0,0,0,0,-99,6,-99,2,1,1.382,2.541,3.351,2,2,1,0,0,0,-99,0,0,1,0,1,1,Asexual,191,210,iP979e0266643183e1,B,TRUE,TRUE,TRUE,3,988,100,100,100,100,89,100,78,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,50,100,100,100,50,50,80,100,100,100,0,0,8,0,0,3,100,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,80,100,60,0,100,15,100,50,0,50,25,100,100,100,80,81,65,25,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.44444444444444,0,001001,1,Rehab (1),Favor,2,3,2.5,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Favor,Favor,2,2,4,4,4,4,3.3333333333333335,0,0,0,0,1,0,0,1,0,0,0,0,1.44665925810284,94.44444444444444,1.4423536297991446,94.44444444444444,1.4432501945223666,0,0,1,0
100,1624,1,R_7ey0TPoS2ir2p9v,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,NA,NA,NA,4,-99,-99,-99,-99,-99,7,9,8,9,8,3,2,5,5,5,5,2,purple,3,3,5,5,5,4,4,6,6,6,2,3,2,1,1,2,3,3,5,2,1,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,5,3,2,3,3,2,3,2,2,2,3,1,3,3,3,4,3,3,3,5,5,2,3,2,3,3,3,3,2,4,NA,2,3,3,3,3,3,3,3,2,4,5,6,4,6,6,6,5,4,6,1,0,1,0,1,0,0,4,NA,NA,4,1,0,1,0,0,0,0,0,-99,6,-99,2,2,1.275,2.984,3.708,2,2,1,0,0,0,-99,1,0,0,0,0,0,-99,1,17,iPb1a3b57355792ef1,A,TRUE,TRUE,TRUE,3,1624,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,90,30,40,50,50,50,50,50,50,50,50,50,50,40,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,50,50,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,001001,5,Punish (5),Favor,2,NA,2,Don't know,Don't know,Don't know,Favor,Don't know,Don't know,NA,NA,5,5,5,3,4.5,1.7666666666666666,1.3291601358251257,0,0,1,0,0,0,4,2,0,0,-0.8664833244667051,50,-0.8722022111751719,50,-0.8692388745821725,0,0,1,0
100,823,1,R_70wHvMKLcjfzl3B,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP5ccc9a762ca110aa,C,FALSE,FALSE,TRUE,1,823,51,87,52,55,51,51,74,65,60,77,51,51,65,65,56,75,80,71,57,67,29,52,47,75,45,47,56,54,30,60,48,59,51,54,45,45,9,30,13,0,31,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,91,69,55,75,95,62,80,81,0,97,0,55,56,52,66,61,64,70,84,62,65,63.36363636363637,1,010110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.17096340702590754,62.55555555555556,-0.21834018609992745,63.36363636363637,-0.17391545675823933,0,1,1,1
100,3169,1,R_5JKlDxu52M3EvHb,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,2,2,2,1,2,8,8,9,8,8,7,5,2,2,2,5,2,Purple,1,2,3,1,2,1,2,3,2,3,1,1,1,3,1,3,1,1,4,5,4,1,1,4,2,3,2,1,3,1,2,1,3,1,2,2,2,2,2,5,5,5,6,6,2,4,2,2,1,1,2,1,3,1,2,1,5,3,3,5,5,4,5,3,3,3,4,2,2,4,NA,2,4,2,3,4,2,4,3,3,3,4,6,5,6,6,6,6,5,6,3,0,0,1,1,0,0,2,3,NA,3,0,0,0,0,0,0,1,0,-99,5,Spiritual,NA,1,3.369,6.919,7.976,3,2,1,0,0,0,-99,1,0,0,0,0,0,-99,191,210,iP55d34d2f6595dcfe,A,TRUE,TRUE,TRUE,3,3169,90,80,80,90,80,80,70,90,80,50,10,10,80,80,90,90,90,80,90,100,50,90,50,100,20,70,90,80,80,50,90,80,80,80,10,90,50,50,50,50,80,90,90,80,90,60,50,60,70,80,70,80,90,70,100,70,20,10,50,90,10,80,90,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,1,010001,1,Rehab (1),Don't know,NA,NA,NA,Favor,Favor,Favor,Favor,Favor,Favor,2,2,3,3,3,3,2.6666666666666665,0.26666666666666666,0.5163977794943222,0,1,0,0,0,1,3,3,0,0,1.0071621674146265,85.55555555555556,0.9794424616042816,86,1.0038772713925042,0,1,1,0
100,89995,1,R_6lMMXsW2ZsgYLyy,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,4,1,1,2,2,2,7,6,6,6,6,2,2,1,2,2,1,2,purple,2,1,2,2,2,1,3,3,2,2,2,2,1,1,1,2,1,1,2,1,1,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,5,2,3,2,2,2,2,3,3,1,1,3,1,2,2,4,4,4,3,1,3,3,3,3,1,1,4,NA,3,1,3,2,3,3,2,2,4,5,4,4,4,6,6,6,5,5,6,3,0,1,1,0,0,1,2,3,NA,2,1,0,0,0,0,0,0,0,-99,6,-99,2,1,2.51,7.312,7.998,5,2,0,1,0,0,-99,1,0,0,0,0,0,-99,3098,3111,iP142d085280b468a5,C,TRUE,TRUE,TRUE,3,89995,100,100,90,90,82,87,8,89,80,40,84,87,77,76,40,82,90,68,30,70,21,91,90,75,1,20,73,68,30,61,90,85,75,34,50,38,37,35,41,31,90,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,95,90,43,83,93,89,90,89,0,100,0,17,81,70,65,95,41,63,75,91,80,67.0909090909091,0,001001,6,Punish (6),Favor,2,1,1.5,Strongly favor,Favor,Favor,Favor,Oppose,Favor,1,2,4,3,3,3,2.6666666666666665,0.26666666666666666,0.5163977794943222,0,0,1,0,0,1,2,1,0,1,0.02302514137594747,70.44444444444444,0.1924934756730136,67.0909090909091,0.02001828562802768,0,0,1,0
